,post_id,title,agency_id,post_url,category_id,image_url,contents,published_date_and_time,author_name,main_category_id,sub_category_id,media_type,slug,urgency,source_id,status,created_at,updated_at,deleted_at,tweet_created_at,tweet_text,tweet_id,vdo_title,vdo_description,vdo_published_at,vdo_thumbnail,vdo_url,active_id,trending_count
1585,1660,فتح باب استقبال مقترحات الأبحاث الدورة الأولى لعام 2020,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/call-for-research-proposals-first-cycle-2020,أخبار العلوم,,يسر مؤسسة الكويت للتقدم العلمي أن تعلن عن دورتها الأولى لعام 2020 لإستقبال طلبات الحصول على منح من المؤسسة لتمويل مقترحات الأبحاث والدراسات.,2019-11-17T00:00:00,,2,3,text,فتح-باب-استقبال-مقترحات-ال-بحاث-الدورة-ال-ولى-لعام-2020,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:18,,,,,,,,,,,
1628,1705,فاز بها 5 كويتيين و5 عرب وجهتان علميتان في إفريقيا، (التقدم العلمي) تعلن أسماء الفائزين بجوائزها وجائزة عبد الرحمن السميط في مجال الأمن الغذائي لعام 2019 ,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/five-kuwaitis-five-arab-scholars,أخبار العلوم,,     أعلنت مؤسسة الكويت للتقدم العلمي اليوم أسماء الفائزين بجوائزها لعام 2019 وهي (جائزة الإنتاج العلمي) المخصصة للباحثين الكويتيين في ستة مجالات علمية و(جائزة الكويت) المخصصة للباحثين الكويتيين والعرب في أربعة مجالات متنوعة إضافة إلى جائزة السميط للتنمية الإفريقية في مجال الأمن الغذائي.,2019-11-25T00:00:00,,2,3,text,فاز-بها-5-كويتيين-و5-عرب-وجهتان-علميتان-في-فريقيا-التقدم-العلمي-تعلن-سما-الفا-زين-بجوا-زها-وجا-زة-عبد-الرحمن-السميط-في-مجال-ال-من-الغذا-ي-لعام-2019,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:19,,,,,,,,,,,
1643,1721,(التقدم العلمي) تنظم محاضرة عن مستقبل التعليم العالي في القرن الحالي,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/the-future-of-higher-education-in-the-21st-century,أخبار العلوم,,ألقى رئيس جامعة سيانس بو الفرنسية الدكتور فريدريك ميون محاضرة عامة في مقر مؤسسة الكويت للتقدم العلمي بعنوان (مستقبل التعليم العالي في القرن الحادي والعشرين) ضمن مبادرة محاضرات المؤسسة (KFAS Links) التي تهدف إلى تعزيز نشر العلوم والتكنولوجيا والابتكار في المجتمع.,2019-11-26T00:00:00,,2,3,text,التقدم-العلمي-تنظم-محاضرة-عن-مستقبل-التعليم-العالي-في-القرن-الحالي,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:19,,,,,,,,,,,
1662,1741,توضيح لما يثار على وسائل التواصل الاجتماعي حول مؤسسة الكويت للتقدم العلمي,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/an-explanation-of-what-is-being-raised-on-social-media,أخبار العلوم,,توضيحا للالتباس المتعمد الذي يتم تداوله في وسائل التواصل الاجتماعي، توضح مؤسسة الكويت للتقدم العلمي إن المؤسسة هي جهة خاصة ذات نفع عام، وليست مؤسسة حكومية، وذلك وفق ما نص عليه سند إنشاء المؤسسة الصادر في عام 1976. ويرأس مجلس إدارتها حضرة صاحب السمو أمير البلاد الذي يعين أعضاء مجلس الإدارة. ويقوم مجلس الإدارة على إدارة المؤسسة من الناحية الاستراتيجية وتقوم الإدارة التنفيذية بإدارة البرامج العلمية المختلفة فيها. ويشغل الكويتيون جميع الوظائف في الصفوف العليا والصفوف الوسطى من المهنيين في المؤسسة.,2020-01-14T00:00:00,,2,3,text,توضيح-لما-يثار-على-وسا-ل-التواصل-الاجتماعي-حول-م-سسة-الكويت-للتقدم-العلمي,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:19,,,,,,,,,,,
1695,1776,قيمتها مليون دولار وتستقبل الطلبات حتى 30 يونيو الكويت تعلن فتح باب الترشح لجائزة السميط للتنمية الأفريقية بمجال التعليم,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/kuwait-announces-the-nominations-for-the-sumait-award,أخبار العلوم,,دعت الكويت الجهات المعنية من الأفراد والمؤسسات في شتى أنحاء العالم إلى التقدم للترشح للحصول على (جائزة السميط للتنمية الأفريقية) المخصصة هذا العام لمجال التعليم في القارة الأفريقية والتي يمتد استقبال طلباتها حتى 30 يونيو المقبل.,2020-01-23T00:00:00,,2,3,text,قيمتها-مليون-دولار-وتستقبل-الطلبات-حتى-30-يونيو-الكويت-تعلن-فتح-باب-الترشح-لجا-زة-السميط-للتنمية-ال-فريقية-بمجال-التعليم,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:20,,,,,,,,,,,
1708,1790,أطلقته مؤسسة الكويت للتقدم العلمي بالتعاون مع وزارة الكهرباء والماء مشروع نموذجي لترشيد المياه في 5000 منزلاً باستخدام المرشدات,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/in-cooperation-with-the-ministry-of-electricity,أخبار العلوم,,"In cooperation with the Ministry of Electricity and Water, KFAS has recently launched a new initiative to conserve natural resources in the country through a pilot project to install (free of charge) water conservation gauges in 5,000 homes that would result in conserving more than 200,000 liters of water per home each year.",2017-07-02T00:00:00,,2,3,text,طلقته-م-سسة-الكويت-للتقدم-العلمي-بالتعاون-مع-وزارة-الكهربا-والما-مشروع-نموذجي-لترشيد-المياه-في-5000-منزلا-باستخدام-المرشدات,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:20,,,,,,,,,,,
1736,1820,مؤسسة التقدم العلمي تدعو لاغتنام فرصة التسجيل بجائزة الكويت للمحتوى الإلكتروني,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=4bd2cdb1-9999-46c7-bba6-93c99f276f5e,أخبار العلوم,,"
                                            

 مارس 26, 2016
                                        


                    
	",2016-03-26T00:00:00,,2,3,text,م-سسة-التقدم-العلمي-تدعو-لاغتنام-فرصة-التسجيل-بجا-زة-الكويت-للمحتوى-ال-لكتروني,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:20,,,,,,,,,,,
1754,1839,التقدم العلمي تنظم لقاء إرشاديا للمشاركين بورشة استراتيجيات اتخاذ القرار ,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=def6cd82-16df-44f9-b6dc-06f3c5168d19,أخبار العلوم,https://www.kfas.org/media/704c0f05-c71c-4f84-91df-03dd384c41d1/zgl9mw/News/harvard%20orintation%20thumb.png,"The Kuwait Foundation for the Advancement of Sciences (KFAS) held an orientation meeting for the participants in the workshop entitled:” Decision-making Strategies Under Risk and Uncertainty”, which will be held between 15 - 20 May at the Harvard Kennedy School in Cambridge, Massachusetts.",2016-04-26T00:00:00,,2,3,text,التقدم-العلمي-تنظم-لقا-رشاديا-للمشاركين-بورشة-استراتيجيات-اتخاذ-القرار,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:20,,,,,,,,,,,
1779,1866,مؤسسة التقدم العلمي تعلن الفائزين بجائزة الكويت للمحتوى الإلكتروني ,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/e-Content-Prize-2015-2016,أخبار العلوم,,أعلنت مؤسسة الكويت للتقدم العلمي أسماء الفائزين (أفرادا ومؤسسات) في الدورة السادسة (2015-2016) (لجائزة الكويت للمحتوى الإلكتروني) التي تتضمن ثمانية مجالات وتبلغ قيمة جوائزها مجتمعة 50 ألف دينار كويتي.,2016-05-16T00:00:00,,2,3,text,م-سسة-التقدم-العلمي-تعلن-الفا-زين-بجا-زة-الكويت-للمحتوى-ال-لكتروني,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:20,,,,,,,,,,,
1800,1889,مؤسسة الكويت للتقدم العلمي تختتم ورشة تدريبية عن التصميم الخلاق التي استمرت 4 أيام وشارك فيها 25 شخصا من شركات القطاع الخاص,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=a1d9a85b-f83c-404b-a187-769f0c4674ed,أخبار العلوم,https://www.kfas.org/media/ecbe251f-04ca-45ea-b835-f3635fd45473/H1zpug/News/boot%20camp%209%20-MAY%20-%202016.jpg,"
                                            

 مايو 18, 2016
                                        


                    
	

Kuwait - The Kuwait Foundation for the Advancement of Sciences (KFAS) has concluded a four-day training workshop on design thinking in collaboration with the Design Thinkers Academy. Twenty-five participants from the private sector including banking, telecommunications, industrial and oil sectors benefited from the event, which comes within the framework of the (open enrollment) program of the Foundation.

The training workshop, fully funded by KFAS, included intensive theoretical training on the relevant themes, followed by practical field training on a business challenge to allow trainees the chance to implement the training they have received in their workplace thus maximizing best return on the workshop.

Workshop participants carried out practical applications at SAVE Co hypermarket, which included conducting surveys and interacting with customers.

The training workshop aimed at familiarize participants with the latest developments in creativity and innovation to enhance their skills and to assist them in contributing to the development of their companies. Participants also identified the principles and characteristics of creative problem-solving and the use of the right tools to address diverse situations and launch innovative new ideas, in addition to developing and implementing optimal solutions for their companies and projects.

Participants presented their ideas in teams to a panel of judges, which included the CEO of SAVECo, and the team with the most innovative idea selected and presented with an award.

The Kuwait Foundation for Advancement of Sciences launched the (open enrollment) program in 2014, which was the first training program in the field of creativity and innovation. It aims at paving the way for private sector companies to learn more about creative thinking, design, and how to encourage and establish a culture of effective innovation thus enhancing their capacities and advancing their growth.

It is worth mentioning that the open enrollment program in the Kuwait Foundation for the Advancement of Sciences is available for all private companies in Kuwait, the shareholding and the non-shareholding ones, regardless of their size and activity.",2016-05-18T00:00:00,,2,3,text,م-سسة-الكويت-للتقدم-العلمي-تختتم-ورشة-تدريبية-عن-التصميم-الخلاق-التي-استمرت-4-يام-وشارك-فيها-25-شخصا-من-شركات-القطاع-الخاص,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:21,,,,,,,,,,,
1830,1921,تكريم الطلبة المتفوقين الأوائل الكويتيين من طلبة الثانوية العامة بفرعيها من الادبي والعلمي,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=ed7e2048-658c-470e-a995-ce11974f611e,أخبار العلوم,https://www.kfas.org/media/a97ab981-046b-47c4-882b-54661668713c/0E1cSg/News/students-2016-news.jpg,كرمت مؤسسة الكويت للتقدم العلمي مساء يوم الاربعاء 29/6/2016 الطلبة المتفوقين من الثانوية العامة بمشاركة المراكز العلمية التابعة للمؤسسة. حيث شملت الفعالية تكريم الطلبة المتفوقين  الأوائل الكويتيين من طلبة الثانوية العامة بفرعيها من الادبي والعلمي في مقر المؤسسة.  ,2016-07-03T00:00:00,,2,3,text,تكريم-الطلبة-المتفوقين-ال-وا-ل-الكويتيين-من-طلبة-الثانوية-العامة-بفرعيها-من-الادبي-والعلمي,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:21,,,,,,,,,,,
1867,1961,مجبل... فقدناك قبل الأوان,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=4496f59f-4de8-46d8-8288-c86487af106a,أخبار العلوم,https://www.kfas.org/media/7ab80639-5540-4a24-993d-e87a2d9a9a75/gBSfNw/News/mijbil-cond-news.jpg,"
                                            

 يوليه 28, 2016
                                        


                    
	

عندما تتوالى الفواجع وتترى الأحزان، يتوقف المرء حائرا أمام حكمته سبحانه و تعالى في إرادته التي لا يسأل ردها بل اللطف فيها، والعون على تجاوزها.

لم تكد مؤسسة الكويت للتقدم العلمي (  KFAS) تستفيق - في الأمس القريب - من صدمة فقدان أحد قيادييها  أ.د. أحمد عيسى بشارة "" نائب المدير العام "" - رحمه الله - قبل شـهور قليلة، ومن قبلها بعامين من فاجعة فقدان د. محمود عبد الرحيم ، مدير الأبحاث و السـاعد الأيمن - حينذاك - للمدير العام، حتى كُلِمَت الأسبوع الماضي بفقد عماد المركز العلمي وقائده المهندس مجبل سليمان المطوع، نائب رئيس مجلس الإدارة و الرئيس التنفيذي للمركز العلمي؛ ذلك المركز الذي رعاه المهندس مجبل منذ كان فكرة وليدة إلى حين افتتاحه صرحا حضاريا ومعرفيا في العام 2000 ، وتابع مسيرته المتميزة طول السنوات الماضية بنجاح واقتدار كبيرين.

لقد جاء رحيل الفقيد في وقت كانت المؤسسة فيه في أمس الحاجة إلى عطاءاته المتميزة، التي اتصفت بالكفاءة المهنية العالية و الاحتراف الجدير بالتقدير، لذا فقد حصـل مجبل - بجــــدارة و استحقاق و في مناسبات مختلفة - على الثناء العاطر من مجلس إدارة المؤسسة على مبادراته في إدارة و تطوير المركز العلمي للدرجة التي أوصلته إلى مصاف المرافق المناظرة له عالميـــا، و التي جعلت منه علامة فارقة و صرحا معماريا وسياحيا يفتخر به.

والفقيد الذي ولد عام 1954 وحصل على بكالوريوس الهندسة المدنية عام 1977 من الولايات المتحدة، أشرف على عدة مشاريع كبرى في الكويت مثل: المستــــــــشفى الأميري ومسجد الدولة الكبير، كما تولى إدارة مشاريع عدة لمؤسسة الكويت للتقدم العلمي منها مقرها الرئيسي، والمركز العلمي الذي أشرف على جميع مراحل إنشائه وإدارته. يضاف إلى سجل الفقيد الحافل بالإنجازات عضوياته المتعددة في الكثير من الجمعيات المهنية المحلية والعالمية.

لقد كان رحيل الفقيد مفاجئا حقا، فلقد التقيته قبل أن يفاجئه القدر المحتوم بيوم واحد لمناقشة آخر مستجدات مناقصة مشروع توسعة المركز العلمي الذي كان قد اقترحه المرحوم و تبناه، فأصبح حلمه واقعاً بتصميمه وعزيمته ومثابرته لإخراجه إلى الوجود، بعد أن أقر المشروع مجلس إدارة المؤسسة قبل عامـــــين و باركه حضرة صاحب السمو أمير البلاد "" حفظه الله و رعاه ""  رئيس مجلس إدارة المؤسسة. وتم الانتهاء من تصميم المشروع وطرحت مناقصته،  وجاء الاجتماع الأخير مع الفقيد يوم الثلاثاء 26/7/2016 لوضع اللمسات الأخيرة على كيفية إدارة تنفيذ المشروع، لكن القدر سبقنا وأوعز بالرحيل المبكر، لذا نقول بأن رحيلك يا مجبل قد جاء قبل الأوان.

و إننا إذ لا نملك رداً لقضاء الله و قدره فإننا نرى أن فقدانك خســـــــــارة كبرى للكويت و المؤسسة و الأهل و المعارف و الأصحاب. وإننا في المؤسسة لن ننسى إنجازات أبنائنا المخلصين، و سنواصل العمل لإنجاز مشروع توسعة المركز العلمي  ليكون شاهدا و مخلدا لذكرى عطاءات واحد من أبناء الكويت المخلصين الذين كرسوا حياتهم لخدمة وطنهم ورفعة شـأنه. رحمك الله  يا أباعبدالله و أسكنك الفردوس الأعلى و ألهمـــنا و ذويك و الكويت جميعا الصبر و السلوان.

و إنا لله و إنا إليه راجعون.

عن مؤسسة الكويت للتقدم العلمي",2016-07-28T00:00:00,,2,3,text,مجبل-فقدناك-قبل-ال-وان,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:21,,,,,,,,,,,
1870,1964,برنامج تحدي الابتكار لمؤسسة الكويت للتقدم العلمي 2016,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=2f328573-8046-47e9-8767-49eaea050b66,أخبار العلوم,https://www.kfas.org/media/8c539f21-33ec-408c-930e-17c93abc963f/Imlyyw/News/SnapShotCenter-335.jpg,"
                                            

 يوليه 18, 2016
                                        


                    
	

أعلنت مؤسسة الكويت للتقدم العلمي وكلية جادج لإدارة الاعمال في جامعة كامبريدج اليوم اختتام أنشطة برنامج ""تحدي الابتكار 2016""، وهو برنامج تعليم تنفيذي وتطبيقي مقدم لشركات القطاع الخاص الكويتي. 

وهذا البرنامج الذي أطلقته المؤسسة وبدأ في الكويت في نوفمبر عام 2015 واختتمت أعماله في كامبريدج في مايو عام 2016 أحدث أثرا هاما في عمل تسع شركات مشاركة خاصة في التركيز على الابتكار وتعزيز المهارات وهما من العناصر الحيوية في تحقيق النمو المستدام كما ان البرنامج أتاح الفرصة أمام الشركات لتطوير قدراتها على الابتكار. وشاركت فرق الشركات في رحلة ابتكار تطبيقية حقيقية مزجت التعلم الابتكاري بالتطبيق العملي أسفرت عن مبادرات ابتكار من الممكن أن تقدم للشركات قيمة مضافة. والشركات التي أكملت البرنامج كانت شركة أجيليتي، شركة أكسيس لحلول الأنظمة، شركة الكويت للطاقة (كويت اينيرجي)، وبنك بوبيان، وشركة التقدم التكنولوجي، شركة الدار المالية، شركة تاكو العالمية للتجهيزات الغذائية، شركة محمد حمود الشايع، وبنك وربة.

 وتمحورت أنشطة البرنامج على هندسة وتصميم ثقافة الابتكار في الشركات والأدوات الأساسية لقياس أثر مبادرات الابتكار والعمل بروح الفريق على خطة تنفيذية لتعزيز المهارات في إعداد وتقديم الأعمال المبتكرة.

تضمن البرنامج الذي استغرق مدة ستة أشهر ورشة عمل للعصف الذهني وتبادل الأفكار استمرت لمدة يومين في الكويت في 25-26 نوفمبر 2015، وورشة عمل أخرى لمدة خمسة أيام عقدت في الكويت في الفترة 13-17 ديسمبر 2015 بعنوان ""أساسيات الابتكار"" تلتهما فترة أربعة أشهر لتخطيط وتنفيذ مشروع ابتكاري في كل من هذه الشركات بتوجيه ودعم من كلية جادج لإدارة الأعمال في جامعة كامبريدج كل اسبوعين. والمرحلة النهائية التي تمت بين 23-27 مايو 2016 تضمنت سفر الفرق إلى جامعة كامبريدج في المملكة المتحدة حيث شاركت في ورشة عمل بعنوان ""ضمان التحقيق والتطبيق"" وقامت الفرق التي أكملت البرنامج بنجاح بزيارة مواقع شركات ابتكارية مختارة. وطوال فترة انعقاد ورشة العمل على مدى خمسة أيام تمكنت الفرق المشاركة من الحصول على معلومات ومشاهدة مهارات وتجارب أعمق في الابتكار عن كثب والاطلاع على ما تقوم به الشركات العالمية المعروفة في هذا المجال.

وفي الأسبوع الثاني من يونيو أقامت المؤسسة حفل التخرج للشركات المساهمة حيث قامت الفرق بعرض مشاريعها على إدارة المؤسسة وشاركت الحضور بما تعلمته من مهارات وأفكار.

وفي هذه المناسبة، قال الدكتور محمد سلمان، مدير إدارة الشركات والابتكار في مؤسسة الكويت للتقدم العلمي، «إن المؤسسة عقدت شراكات عالمية مع مؤسسات أكاديمية رفيعة المستوى لتوفير التعليم التنفيذي المتطور لرجال الأعمال في القطاع الخاص، وذلك بهدف تطوير القدرات من خلال تقديم برامج مصممة بعناية وفق أحدث التطورات والتجارب العالمية والتي تستجيب للتغيرات التي تطرأ على عالم الأعمال""

الجدير بالذكر، أن المشاركة في هذا البرنامج الفريد متاحة لجميع شركات القطاع الخاص الكويتي من خلال تعيين فريق من كل شركة قوامه بين اثنين وأربعة أعضاء. وبحسب شروط البرنامج يتم تقييم كل فريق بناء على قدراته المجتمعة كفريق وعلى الإمكانات التي يبرزها لتحقيق أهداف البرنامج. وقد تم اختيار عشرة فرق تمتعت بأعلى الدرجات من الإمكانيات الكامنة والمبشرة بالنجاح للمشاركة في البرنامج.

وأضاف الدكتور محمد سلمان ""أن الابتكار عنصر حيوي لنجاح شركات القطاع الخاص في الاقتصادات العالمية والمحلية في عالم اليوم ويسعدنا أن نتشارك مع جامعة عريقة مثل كامبريدج لتطوير وتقديم هذا البرنامج الفريد من نوعه"".

وتقوم المؤسسة بتقديم برنامج ""تحدي الابتكار"" سنوياً وهو متاح لفرق شركات القطاع الخاص.

مؤسسة الكويت للتقدم العلمي، هي مؤسسة خاصة غير ربحية أنشئت بموجب مرسوم أميري، تفتخر بدعمها لتطوير وتقدم العلوم والتكنولوجيا على مدار تاريخها الذي بدأ عام 1976. ويدير المؤسسة مجلس إدارة يرأسه حضرة صاحب السمو أمير البلاد الشيخ صباح الأحمد الجابر الصباح حفظه الله ورعاه. وتتلقى المؤسسة الدعم المالي من الشركات المساهمة الكويتيـة بشكل مستمر بمقدار يبلغ حالياً نسبة 1% من صافي الأرباح السنوية لهذه الشركات.

والهدف الرئيسي لمؤسسة الكويت للتقدم العلمي هو المساهمة في تحفيز إطلاق المبادرات الخلاقة والطاقات البشرية التي تعزز بناء صرح علمي وتكنولوجي متين ونظام حاضن للابتكارات والثقافة في بيئة ممكنة لها. وتشمل المبادرات تطوير الوعي العام بالعلوم وتقوية عناصر النجاح للابتكارات ودعم القدرات الابتكارية والبحثية. كما تستهدف المؤسسة دعم الموهوبين والفائقين وتحويل المعرفة إلى ابتكارات عملية ملموسة ورعاية قاعدة صلبة لاقتصاد وطني قائم على المعرفة من خلال دعم القدرات العلمية والتكنولوجية والابتكارية في القطاع الخاص. لمزيد من المعلومات، يرجى زيارة موقع المؤسسة الإلكتروني: 

كلية جادج لإدارة الأعمال في جامعة كامبريدج تعتمد على القوة الأكاديمية لإحداث تأثير حقيقي وواقعي بقصد تغيير الأفراد والمنظمات والمجتمع نحو الأفضل. ومنذ عام 1990، بنت كلية جادج لإدارة الأعمال صرحا متينا من السمعة الطيبة كمركز للتفكير العلمي العميق والتعليم التحويلي المتسم بتقدم درجات ومستويات التأثير. وتعمل الكلية من موقعها في واحدة من أعرق جامعات الأبحاث في العالم، وفي قلب ""كتلة كامبريدج"" وفي بوتقة مجموعة شركات تكنولوجيا تعتبر الأكثر نجاحا في أوروبا. وتعمل الكلية مع كل الطلاب والمنظمات الشريكة والعملاء بشكل معمق حيث تقوم بتحديد المشاكل الهامة والاستفسارات وتتحدى المتدربين ودفعهم إلى إيجاد الحلول والإجابات وتوليد معرفة جديدة.

وتقدم كلية جادج لإدارة الأعمال من خلال التعليم التنفيذي مجموعة واسعة الخدمات من الالتحاق المفتوح بالكلية إلى برامج مخصصة للمنظمات ورجال الأعمال والمدراء، والقادة والمديرين التنفيذيين في العديد من الوظائف المختلفة ممن يسعون جاهدين لتحقيق النمو المهني والشخصي. وبرامج الكلية تهدف لمساعدة المديرين التنفيذيين والمنظمات من القطاعين العام والخاص بقصد تحقيق التميز في التشغيل وفي المنتج.",2016-07-18T00:00:00,,2,3,text,برنامج-تحدي-الابتكار-لم-سسة-الكويت-للتقدم-العلمي-2016,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:21,,,,,,,,,,,
1888,1984,مفجع حق وأمر محزن تلقي نبأ وفاة اثنين من أشهر علماء مصر والوطن العربي يوم (3-8-2016) ,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=57adb8cc-16cb-4c7a-b56e-7a2b9a0f11d4,أخبار العلوم,https://www.kfas.org/media/8c539f21-33ec-408c-930e-17c93abc963f/Imlyyw/News/SnapShotCenter-335.jpg,"صباح الأربعاء فاجأتنا وسائل الإعلام العالمية بنبأ وفاة العالم العربي المصري الدكتور أحمد زويل مبتكر علم ""الفيمتو ثانية"" والذي حاز عليه جائزة نوبل في الكيمياء. لقد كان الفقيد الكبير عالما فذا كرس حياته ملتزما بالنهوض بالعلم والتقدم العلمي لفائدة البشرية جمعاء، مع حرصه على تسخيرهما لدفع عملية التنمية في بلده الأم مصر والدول العربية والإسلامية بوجه عام.",2016-08-04T00:00:00,,2,3,text,مفجع-حق-و-مر-محزن-تلقي-نب-وفاة-اثنين-من-شهر-علما-مصر-والوطن-العربي-يوم-3-8-2016,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:22,,,,,,,,,,,
1920,2018,تسعة واربعون متقدما لنيل الجائزة التي تشرف عليها مؤسسة التقدم العلمي,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=72ce01da-c7ac-4388-b785-b8b68901d157,أخبار العلوم,,مدينة الكويت، 7 أغسطس 2016 – أعلنت لجنة الترشيحات والبحوث الخاصة بجائزة السميط للأمن الغذائي التي ترعاها دولة الكويت وتشرف عليها مؤسسة الكويت للتقدم العلمي انتهاءها من إعداد القائمة المختصرة للمرشحين لنيل الجائزة من مجموع 49 متقدما للحصول عليها بعد غلق باب التقدم في 30 يونيو الماضي.,2016-08-07T00:00:00,,2,3,text,تسعة-واربعون-متقدما-لنيل-الجا-زة-التي-تشرف-عليها-م-سسة-التقدم-العلمي,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:22,,,,,,,,,,,
1937,2036,سمو أمير البلاد يستقبل شهاب الدين والطلبة الفائزين في مسابقة (سمارت برين) ,مؤسسة الكويت للتقدم العلمي,https://www.kfas.org/ar/media-publications/news/news-detail?id=aacca569-0ed9-4d2d-a619-a47f14dbae82,أخبار العلوم,https://www.kfas.org/media/44cf433f-531b-4c0a-80f5-ee98a37074d5/dOkdeQ/News/smart-brain.jpg,استقبل حضرة صاحب السمو أمير البلاد الشيخ صباح الأحمد الجابر الصباح حفظه الله ورعاه بقصر بيان صباح اليوم وبحضور سمو ولي العهد الشيخ نواف الأحمد الجابر الصباح استقبل سموه رعاه الله مدير عام مؤسسة الكويت للتقدم العلمي الدكتور عدنان أحمد شهاب الدين والسادة أعضاء مركز صباح الأحمد للموهبة والإبداع أحد مراكز مؤسسة الكويت للتقدم العلمي والطلبة الفائزين في المسابقة الدولية (سمارت برين) للحساب الذهني والتي أقيمت في مملكة تايلند الصديقة. ,2016-08-17T00:00:00,,2,3,text,سمو-مير-البلاد-يستقبل-شهاب-الدين-والطلبة-الفا-زين-في-مسابقة-سمارت-برين,Low,1,1,2022-11-07 18:04:03,2022-11-08 08:55:22,,,,,,,,,,,
